"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"13849","Ryan Nall","CHI","RB",25,2,"RB","weighted",5.05,138,1.41009784283513,NA,5.05,5.05,13,-123.675439541864,500,-105.267,432,-150.04736089917,516
"13850","Gus Edwards","BAL","RB",25,2,"RB","weighted",50.11778626005,86,0.46677865753886,33.4030729725705,18.013,92.6011773700306,12,-78.6076532818137,326,-92.304,346,-62.4961835291393,298
"13851","Cody Hollister","TEN","WR",27,3,"WR","weighted",2.552,206,0.148,NA,2.552,2.552,37,-155.557468322756,600,-135.298,574,-176.978310633021,607
"13857","Deon Yelder","KCC","TE",25,2,"TE","weighted",14.7,95,0.847101341281672,NA,14.7,14.7,15,-109.000712183179,430,-92.2733333333333,345,-129.333677342823,442
"13863","Byron Pringle","KCC","WR",27,2,"WR","weighted",6.7,187,0.333152542372881,NA,6.7,6.7,29,-151.409468322756,581,-131.15,554,-172.830310633021,589
"13864","Greg Ward","PHI","WR",25,3,"WR","weighted",77.8463815789474,92,1.09112492596635,33.799704140717,55.2,97.8287544483986,15,-80.2630867438086,331,-82.65,309,-81.701556184622,330
"13868","Mike Boone","MIN","RB",25,2,"RB","weighted",35.3452276264591,96,0.734705800999933,27.0380647034107,12.152,61.0462996941896,13,-93.3802119154045,366,-98.165,380,-94.0510612049803,361
"13871","Dontrell Hilliard","FA","RB",25,2,"RB","weighted",17.85,114,0.361441686617159,NA,17.85,17.85,13,-110.875439541864,438,-92.467,348,-137.24736089917,473
"13873","Tim Boyle","GBP","QB",26,2,"QB","weighted",-0.071,81,0.0365,NA,-0.071,-0.071,20,-275.926987291722,669,-256.537666666667,645,-307.340104187211,672
"13877","Kaare Vedvik","FA","K",26,2,"K","weighted",-0.06,42,NA,Inf,-0.06,-0.06,5,-110.714283390536,437,-91.8152519994221,342,-131.454472929198,454
"13878","C.J. Board","NYG","WR",27,3,"WR","weighted",0.2,219,0.1,Inf,0.2,0.2,56,-157.909468322756,613,-137.65,588,-179.330310633021,619
"13879","Kyle Allen","WAS","QB",24,2,"QB","weighted",34.0967213114754,39,4.0346483509363,37.0241110629276,8.58,55.5678960244648,10,-241.759265980247,627,-247.886666666667,619,-251.701208162746,631
"13880","Dan Arnold","ARI","TE",25,3,"TE","weighted",36.4034923619271,56,1.82587236969486,16.2567254206546,14.5,52.4968484848485,10,-87.2972198212522,346,-92.4733333333333,349,-91.5368288579748,356
"13882","Keith Kirkwood","CAR","WR",27,2,"WR","weighted",7.756,182,0.0431533127889061,Inf,7.756,7.756,37,-150.353468322756,576,-130.094,549,-171.774310633021,584
"13884","Vyncint Smith","NYJ","WR",24,2,"WR","weighted",21.054,148,0.199975680933854,NA,21.054,21.054,22,-137.055468322756,542,-116.796,504,-158.476310633021,555
"13890","Jason Croom","FA","TE",26,3,"TE","weighted",20.7697385086823,83,0.478922747637057,25.9019417062115,5.592,47.6999166666667,14,-102.930973674497,409,-101.381333333333,402,-96.3337606761566,367
"13893","Trent Sherfield","ARI","WR",24,2,"WR","weighted",13.7651371340524,162,0.241087057010784,3.48462221768731,11.302,15.7409675840979,25,-144.344331188704,556,-126.548,528,-163.789343048923,563
"13898","Greg Joseph","FA","K",26,2,"K","weighted",69.359778708134,36,2.63548530163125,37.1166777688284,45.1,91.9121772889033,2,-41.2945046824019,236,-46.6552519994221,233,-39.4822956402945,238
"13909","Brett Maher","FA","K",31,3,"K","weighted",84.4,33,4.14783541681659,NA,84.4,84.4,2,-26.2542833905359,201,-7.35525199942205,125,-46.9944729291977,263
"13910","Brandon Powell","ATL","WR",24,2,"WR","weighted",7.87119260400616,179,0.0481926040061635,8.15435540064327,2.1,12.4698465838509,36,-150.23827571875,573,-135.75,577,-167.06046404917,568
"13912","Cameron Batson","FA","WR",25,2,"WR","weighted",6.1,190,0.885000000000001,NA,6.1,6.1,39,-152.009468322756,584,-131.75,557,-173.430310633021,591
"13916","Buddy Howell","HOU","RB",24,2,"RB","weighted",9.05154085603113,129,0.298115068119754,4.06872533124155,4.3,11.9051031055901,14,-119.673898685833,478,-106.017,439,-143.19225779358,491
"13919","Anthony Firkser","TEN","TE",25,2,"TE","weighted",48.9912984723854,46,3.54297655133902,12.9962465247532,36.4,64.8550872093023,10,-74.7094137107939,314,-70.5733333333333,278,-79.1785901335209,326
"13940","Johnny Mundt","LAR","TE",26,3,"TE","weighted",4.94551926040062,116,0.299994607087828,4.12667517500469,2.05,7.29786894409938,17,-118.755192922779,473,-104.923333333333,430,-136.735808398724,469
"13963","KhaDarel Hodge","CLE","WR",25,2,"WR","weighted",15.7181972265023,157,0.359533640019411,1.70766287656551,14.52,16.691625,23,-142.391271096254,551,-123.33,516,-162.838685633021,562
"13968","Nick Mullens","SFO","QB",25,3,"QB","weighted",16.1481203605138,49,1.16112850755802,15.4903725082619,6.44,30.962752293578,10,-259.707866931209,637,-250.026666666667,623,-276.306351893633,640
"13980","Mike Badgley","LAC","K",25,2,"K","weighted",101.295392948027,23,3.70092512246619,27.6326974298466,65.2446776506352,125.978807262505,2,-9.35889044250851,141,-26.5105743487868,186,-5.41566566669289,127
"13988","Ross Dwelley","SFO","TE",25,2,"TE","weighted",11.3534018126888,104,0.920708155298714,8.26890330704447,2.624,18.0463808139535,16,-112.347310370491,446,-104.349333333333,428,-125.98729652887,436
"13994","Pharaoh Brown","FA","TE",26,3,"TE","weighted",14.0057973174367,96,0.351620446688361,12.3248711960815,5.07,20.8000683139535,15,-109.694914865743,432,-101.903333333333,408,-123.23360902887,428
"13999","Chad Beebe","MIN","WR",26,2,"WR","weighted",17.5560123266564,155,1.44402849939745,11.837674623844,9.25,24.3039023291925,24,-140.5534559961,549,-128.6,534,-155.226408303828,546
"14017","Jeffery Wilson","SFO","RB",25,2,"RB","weighted",38.6918777943368,93,1.57183837899826,15.8038365595193,27.8,47.8569036697248,13,-90.0335617475268,354,-82.517,308,-107.240457229445,393
"14045","Chris Lacy","FA","WR",24,2,"WR","weighted",7.68069337442219,184,0.697193374422189,4.46184378928712,4.55,10.224100931677,37,-150.428774948334,578,-133.3,563,-169.306209701344,572
"14056","Kyler Murray","ARI","QB",23,1,"QB","weighted",311.337033417718,6,12.0694358074799,31.9270714016557,267.7,353.785645454545,3,35.4810461259956,56,11.2333333333333,81,46.5165412673342,44
"14057","Drew Lock","DEN","QB",24,1,"QB","weighted",246.60442226036,25,5.23492772530099,29.3696819617067,205.44,285.408307822192,7,-29.2515650313621,209,-51.0266666666667,239,-21.8607963650192,194
"14058","Dwayne Haskins","WAS","QB",23,1,"QB","weighted",196.186409328019,31,42.4950338010195,26.7073886039459,164.08,226.324264691556,8,-79.6695779637031,330,-92.3866666666667,347,-80.9448394956548,329
"14059","Daniel Jones","NYG","QB",23,1,"QB","weighted",265.745392645305,18,7.47760041654368,21.1392740473641,256.24,309.717730006328,6,-10.1105946464176,146,-0.226666666666688,108,2.44862581911707,97
"14062","Will Grier","CAR","QB",25,1,"QB","weighted",8.65067988668555,63,0.632395600971268,16.0796082041821,-0.979999999999999,19.642,11,-267.205307405037,651,-257.446666666667,649,-287.627104187211,642
"14063","Jarrett Stidham","NEP","QB",24,1,"QB","weighted",24.2841923809524,43,1.70667726892382,19.1301955785942,2.2,37.2745779816514,10,-251.57179491077,631,-254.266666666667,632,-269.99452620556,636
"14067","Gardner Minshew","JAC","QB",24,1,"QB","weighted",254.164441924816,20,0.877244758406448,18.5675770021693,229.6,279.207789694488,6,-21.6915453669059,185,-26.8666666666667,187,-28.0613144927229,211
"14068","Ryan Finley","CIN","QB",26,1,"QB","weighted",12.7524601234831,53,0.10461247113542,2.78452118295157,10.58,15.7622935779816,11,-263.103527168239,641,-245.886666666667,612,-291.50681060923,649
"14070","David Blough","FA","QB",25,1,"QB","weighted",8.89624441132638,62,0.390256848935982,3.13955410846827,6.62,10.6269709302326,11,-266.959742880396,650,-249.846666666667,622,-296.642133256979,657
"14071","David Montgomery","CHI","RB",23,1,"RB","weighted",155.185391873925,29,9.43091932670958,39.6782357679979,118.926,213.823923677029,7,26.4599523320611,63,8.60899999999999,87,58.726562777859,33
"14072","Benny Snell","PIT","RB",22,1,"RB","weighted",70.2271507100428,67,2.0938880855002,22.3689623915401,53.25,104.477449918318,11,-58.4982888318208,276,-57.067,251,-50.6199109808523,273
"14073","Josh Jacobs","LVR","RB",22,1,"RB","weighted",242.429638004568,10,4.76756102622409,43.5784336462267,208.4,309.322768148175,4,113.704198462705,11,98.083,16,154.225407249005,6
"14074","Dexter Williams","FA","RB",23,1,"RB","weighted",0.5,152,0.095,NA,0.5,0.5,15,-128.225439541864,517,-109.817,479,-154.59736089917,541
"14075","Damien Harris","NEP","RB",23,1,"RB","weighted",83.0396475163621,57,5.01765984325989,25.090954295316,65.1,115.587576895653,10,-45.6857920255016,250,-45.217,231,-39.5097840035169,239
"14076","Trayveon Williams","CIN","RB",23,1,"RB","weighted",9.9,128,0.989050317200952,NA,9.9,9.9,14,-118.825439541864,474,-100.417,398,-145.19736089917,501
"14078","Karan Higdon","FA","RB",NA,1,"RB","weighted",0,155,0,NA,0,0,16,-128.725439541864,521,-110.317,485,-155.09736089917,545
"14079","Miles Sanders","PHI","RB",23,1,"RB","weighted",242.782159386335,9,1.5518679114208,30.6694853189429,217.7,288.262283169236,4,114.056719844472,10,107.383,11,133.164922270066,11
"14080","Devin Singletary","BUF","RB",23,1,"RB","weighted",185.513636643508,22,4.35237864201397,52.1713522699592,140.906,260.00501918757,5,56.7881971016439,31,30.589,61,104.9076582884,20
"14081","Myles Gaskin","MIA","RB",23,1,"RB","weighted",34.7026471494607,97,0.531450371485896,16.67428500716,23.119,44.3599282874618,13,-94.0227923924029,371,-87.198,324,-110.737432611708,403
"14082","Bryce Love","WAS","RB",23,1,"RB","weighted",62.3592789053054,73,0.834700948254891,56.6559021563328,16.8,141.366157719709,11,-66.3661606365582,293,-93.517,355,-13.7312031794608,151
"14083","Travis Homer","SEA","RB",22,1,"RB","weighted",23.1186968838527,110,1.79369688385269,11.879393923934,14.1,29.3352506596306,13,-105.606742658011,420,-96.217,369,-125.762110239539,435
"14084","Elijah Holyfield","FA","RB",23,1,"RB","weighted",-2.534,159,NA,NA,-2.534,-2.534,NA,-131.259439541864,529,-112.851,496,-157.63136089917,552
"14085","Tony Pollard","DAL","RB",23,1,"RB","weighted",90.913987763177,50,2.58575767279623,18.8221484108744,65.9,112.869486627907,10,-37.8114517786866,228,-44.417,227,-42.2278742712629,248
"14086","Justice Hill","BAL","RB",23,1,"RB","weighted",32.0299083431257,100,3.80156035899087,19.280239702511,15.707,58.2392727272727,13,-96.6955311987379,381,-94.61,362,-96.8580881718972,369
"14087","Darrell Henderson","LAR","RB",23,1,"RB","weighted",87.3164574940432,53,2.1384377202634,16.5330677131742,60.6710648067175,106.551821818182,10,-41.4089820478205,237,-49.6459351932825,237,-48.545539080988,265
"14093","Ryquell Armstead","JAC","RB",24,1,"RB","weighted",83.8581988655527,56,2.37714859664854,41.1828691628125,37.605,136.957366943593,10,-44.8672406763109,246,-72.712,282,-18.1399939555766,177
"14095","Ty Johnson","DET","RB",23,1,"RB","weighted",49.5,88,2.80308549797278,NA,49.5,49.5,13,-79.2254395418636,329,-60.817,260,-105.59736089917,388
"14096","Devine Ozigbo","JAC","RB",24,1,"RB","weighted",70.5576615978876,66,0.635580217014521,26.6958630927288,39.95,98.3357326347013,11,-58.167777943976,275,-70.367,277,-56.7616282644685,283
"14097","Qadree Ollison","ATL","RB",24,1,"RB","weighted",27.4425238095238,103,0.205291850760918,26.4947677775579,6.9,52.3731651376147,13,-101.28291573234,396,-103.417,418,-102.724195761555,381
"14098","Damarea Crockett","FA","RB",23,1,"RB","weighted",NA,NA,NA,NA,0.34,0.34,15,NA,NA,-109.977,480,-154.75736089917,542
"14101","N'Keal Harry","NEP","WR",23,1,"WR","weighted",114.39045326057,64,2.202469805268,25.3183980173525,64,134.536067236025,10,-43.7190150621862,242,-73.85,285,-44.9942433969958,258
"14102","DK Metcalf","SEA","WR",23,1,"WR","weighted",183.893429806157,23,1.50935025365976,22.6717340590387,169.2,220.166797153025,5,25.7839614834007,64,31.35,59,40.6364865200043,49
"14103","Riley Ridley","CHI","WR",24,1,"WR","weighted",41.4564980544747,122,0.793828697847033,22.2322140507852,14.115,55.8117431192661,17,-116.652970268281,463,-123.735,517,-123.718567513755,429
"14104","A.J. Brown","TEN","WR",23,1,"WR","weighted",194.772400041955,17,2.06996704301596,13.2621857539368,184.751,214.186954545455,5,36.6629317191987,53,46.901,40,34.656643912434,56
"14105","Marquise Brown","BAL","WR",23,1,"WR","weighted",169.640117208057,31,2.63463071026788,24.6302603929369,134.05,194.282863636364,6,11.5306488853007,83,-3.80000000000001,115,14.752553003343,79
"14106","Hakeem Butler","FA","WR",24,1,"WR","weighted",0.018,222,0.0015,NA,0.018,0.018,59,-158.091468322756,616,-137.832,592,-179.512310633021,622
"14107","JJ Arcega-Whiteside","PHI","WR",24,1,"WR","weighted",62.7303249567137,105,0.96390396830617,30.0275570627558,43.8,97.2833296969697,16,-95.3791433660423,374,-94.05,357,-82.2469809360509,331
"14108","Greg Dortch","FA","WR",22,1,"WR","weighted",0.15,220,0.116,NA,0.15,0.15,57,-157.959468322756,614,-137.7,589,-179.380310633021,620
"14109","Terry McLaurin","WAS","WR",25,1,"WR","weighted",180.957575356282,25,1.06357956035441,13.2271900274706,165,198.689227272727,6,22.8481070335258,66,27.15,64,19.1589166397067,73
"14112","Parris Campbell","IND","WR",23,1,"WR","weighted",103.949780629683,72,2.03138889494558,28.8938719564483,80,144.845227272727,10,-54.1596876930726,267,-57.85,252,-34.6850833602933,229
"14113","Mecole Hardman","KCC","WR",22,1,"WR","weighted",112.926624785801,65,2.39539581336402,17.6779848761368,84.5,130.549557142857,10,-45.1828435369549,247,-53.35,243,-48.9807534901635,266
"14114","Kelvin Harmon","WAS","WR",24,1,"WR","weighted",61.75,107,1.02072300096452,NA,61.75,61.75,16,-96.359468322756,379,-76.1,293,-117.780310633021,415
"14118","Lil'Jordan Humphrey","FA","WR",22,1,"WR","weighted",6.93,186,0.305000000000001,NA,6.93,6.93,38,-151.179468322756,580,-130.92,553,-172.600310633021,588
"14120","Gary Jennings","FA","WR",23,1,"WR","weighted",100.3,74,0.955584059400692,Inf,100.3,100.3,10,-57.809468322756,272,-37.55,214,-79.2303106330206,327
"14121","Andy Isabella","ARI","WR",24,1,"WR","weighted",47.8725021223912,119,4.55754728918799,29.6742361938808,17.6,73.0978559006211,16,-110.236966200365,435,-120.25,509,-106.432454732399,390
"14122","Darius Slayton","NYG","WR",23,1,"WR","weighted",146.848910593539,41,2.05690383999323,27.4323703050379,116.5,176.516085409253,8,-11.2605577292173,152,-21.35,171,-3.01422522376794,116
"14123","Hunter Renfrow","LVR","WR",25,1,"WR","weighted",124.899205427877,59,7.30995551579363,31.5785800785668,86.2,162.029199288256,9,-33.2102628948793,222,-51.65,242,-17.5011113447644,172
"14124","KeeSean Johnson","ARI","WR",24,1,"WR","weighted",26.1355350194553,140,0.721337792952941,15.6417065064681,8.615,37.3184097859327,20,-131.973933303301,534,-129.235,539,-142.211900847088,490
"14125","Miles Boykin","BAL","WR",24,1,"WR","weighted",72.2814664723032,95,2.47790610169464,19.2039720443327,51.8,91.1832869565217,15,-85.8280018504528,343,-86.05,319,-88.3470236764989,346
"14126","Preston Williams","MIA","WR",23,1,"WR","weighted",138.124170695966,48,2.01066593313448,25.4656735778767,109.6,165.264590747331,9,-19.9852976267902,179,-28.25,194,-14.2657198856896,157
"14127","Jakobi Meyers","NEP","WR",24,1,"WR","weighted",58.0499010752688,110,1.56482206348269,12.6640345678464,47.82,69.3383309608541,16,-100.059567247487,392,-90.03,336,-110.191979672167,399
"14136","Deebo Samuel","SFO","WR",24,1,"WR","weighted",156.394286105812,37,4.18641002505879,25.9879125063068,123.6,185.943060498221,7,-1.71518221694353,109,-14.25,146,6.41274986520003,90
"14137","Noah Fant","DEN","TE",23,1,"TE","weighted",122.437330645704,13,3.72951274726891,13.7302548906786,108.126,139.633107038123,4,-1.26338153747521,106,1.15266666666666,103,-4.40057030470007,123
"14138","T.J. Hockenson","DET","TE",23,1,"TE","weighted",114.299904185577,17,0.443030761472528,16.0155921862931,98.25,138.212508896797,4,-9.4008079976019,143,-8.72333333333333,129,-5.82116844602609,130
"14140","Jace Sternberger","GBP","TE",24,1,"TE","weighted",78.1003010234798,29,0.35478261101261,22.2283743513774,48.7,100.822669039146,7,-45.6004111596995,248,-58.2733333333333,255,-43.2110083036773,251
"14141","Irv Smith Jr.","MIN","TE",22,1,"TE","weighted",85.4356469994957,26,3.27533219942957,21.5947567086528,57.65,111.464715302491,6,-38.2650651836836,229,-49.3233333333333,236,-32.5689620403321,222
"14142","Kaden Smith","NYG","TE",23,1,"TE","weighted",29.949619047619,64,1.01729650325965,20.3581946043796,16.8,49.1376146788991,12,-93.7510931355603,369,-90.1733333333333,338,-94.8960626639242,364
"14143","Dawson Knox","BUF","TE",24,1,"TE","weighted",92.7896245595681,25,7.93833056057669,15.9118248907977,74.35,113.024982206406,6,-30.9110876236112,219,-32.6233333333333,207,-31.0086951364175,221
"14144","Isaac Nauta","FA","TE",23,1,"TE","weighted",3.45,120,0.200986902927581,Inf,3.45,3.45,17,-120.250712183179,482,-103.523333333333,419,-140.583677342823,482
"14145","Caleb Wilson","FA","TE",24,1,"TE","weighted",0.25,128,NA,NA,0.25,0.25,21,-123.450712183179,498,-106.723333333333,449,-143.783677342823,497
"14146","Drew Sample","CIN","TE",24,1,"TE","weighted",26.9586666666667,70,1.09560941750894,15.0487355692303,12.7,43.7927272727273,12,-96.7420455165126,382,-94.2733333333333,360,-100.240950070096,377
"14195","Kahale Warring","HOU","TE",23,1,"TE","weighted",19.4432067932068,86,1.47411467474602,16.4322406453373,1.55,32.4648333333333,13,-104.257505389973,414,-105.423333333333,433,-111.56884400949,407
"14208","Diontae Johnson","PIT","WR",24,1,"WR","weighted",146.118711768847,42,2.88394609086225,19.3303520109265,124.3,169.823416370107,8,-11.9907565539095,153,-13.55,141,-9.70689426291383,141
"14223","Alexander Mattison","MIN","RB",22,1,"RB","weighted",96.4862518799443,48,3.79576786169196,20.4425520700617,82.2,128.103007604019,10,-32.2391876619193,221,-28.117,193,-26.9943532951507,209
"14231","Trevon Wesco","NYJ","TE",25,1,"TE","weighted",12.1472027972028,102,0.570613673335728,10.5869758550399,0.35,20.2625,15,-111.553509385977,444,-106.623333333333,448,-123.771177342823,430
"14239","Foster Moreau","LVR","TE",23,1,"TE","weighted",33.0502536231884,59,1.33574657265962,8.24281722128583,20.7,37.7431818181818,11,-90.6504585599909,356,-86.2733333333333,320,-106.290495524641,389
"14240","Zach Gentry","PIT","TE",24,1,"TE","weighted",13.3337534596551,99,0.658753459655099,10.9387017448898,0.76,20.8889244186047,15,-110.366958723524,436,-106.213333333333,443,-123.144752924219,427
"14244","Matt Gay","FA","K",26,1,"K","weighted",122.6,4,3.511070926315,Inf,122.6,122.6,1,11.9457166094641,82,30.8447480005779,60,-8.79447292919772,135
"14258","Austin Seibert","CLE","K",24,1,"K","weighted",107.388528672212,11,1.02761448058465,19.8040530891305,76.2855204729452,121.007725290698,1,-3.2657547183241,117,-15.4697315264769,151,-10.3867476385,143
"14280","Scott Miller","TBB","WR",23,1,"WR","weighted",86.6,84,2.08221175647348,NA,86.6,86.6,12,-71.509468322756,307,-51.25,240,-92.9303106330206,359
"14284","Darwin Thompson","KCC","RB",23,1,"RB","weighted",34.5183965014577,98,1.59144380264891,26.1920533323272,13.345,65.5382874617737,13,-94.2070430404059,372,-96.972,374,-89.5590734373962,351
"14287","Cullen Gillaspia","HOU","RB",25,1,"RB","weighted",0,155,0.1105,NA,0,0,NA,-128.725439541864,521,-110.317,485,-155.09736089917,545
"14289","Kerrith Whyte","FA","RB",24,1,"RB","weighted",11.7,125,0.763612933110991,NA,11.7,11.7,13,-117.025439541864,466,-98.617,385,-143.39736089917,494
"14297","John Ursua","SEA","WR",26,1,"WR","weighted",4.55,195,0.0656302003081661,NA,4.55,4.55,37,-153.559468322756,589,-133.3,563,-174.980310633021,597
"14305","Olabisi Johnson","MIN","WR",23,1,"WR","weighted",76.2618541033435,94,5.18309767076741,26.5250812896444,53.85,101.414145907473,15,-81.8476142194125,334,-84,312,-78.1161647255473,323
"14315","Ashton Dulin","IND","WR",23,1,"WR","weighted",1.365,214,0.315,NA,1.365,1.365,46,-156.744468322756,608,-136.485,582,-178.165310633021,614
"14317","Keelan Doss","FA","WR",24,1,"WR","weighted",11.8,169,2.025,NA,11.8,11.8,29,-146.309468322756,563,-126.05,526,-167.730310633021,570
"14319","Andrew Beck","DEN","TE",24,1,"RB","weighted",NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
"14319","Andrew Beck","DEN","TE",24,1,"TE","weighted",25.6160953800298,73,0.556520119225038,20.4353859762912,10.8,36.8814098837209,12,-98.0846168031495,387,-96.1733333333333,368,-107.152267459102,392
"14330","Darrius Shepherd","FA","WR",25,1,"WR","weighted",-0.064,225,NA,NA,-0.064,-0.064,27,-158.173468322756,619,-137.914,596,-179.594310633021,625
"14331","D'Ernest Johnson","CLE","RB",24,1,"RB","weighted",15.4827868852459,119,0.307834651039428,14.3896229971462,5.05,23.4152834302326,13,-113.242652656618,449,-105.267,432,-131.682077468937,455
"14336","Jon'Vea Johnson","FA","WR",25,1,"WR","weighted",0.05,221,0.032,Inf,0.05,0.05,58,-158.059468322756,615,-137.8,591,-179.480310633021,621
"14370","Tanner Hudson","FA","TE",26,2,"TE","weighted",0.14,129,NA,NA,0.14,0.14,22,-123.560712183179,499,-106.833333333333,451,-143.893677342823,498
"14420","Alec Ingold","LVR","RB",24,1,"RB","weighted",11.76,124,0.08090476190476,NA,11.76,11.76,13,-116.965439541864,465,-98.557,384,-143.33736089917,493
"14435","Reggie Bonnafon","FA","RB",24,2,"RB","weighted",23.65,109,1.24065155807365,NA,23.65,23.65,13,-105.075439541864,415,-86.667,321,-131.44736089917,453
"14465","Tony Brooks-James","FA","RB",26,1,"RB","weighted",-0.546,157,1.9395,NA,-0.546,-0.546,NA,-129.271439541864,524,-110.863,487,-155.64336089917,548
"14545","Jason Moore","LAC","WR",25,1,"WR","weighted",3.25,201,0.461,NA,3.25,3.25,45,-154.859468322756,595,-134.6,568,-176.280310633021,602
"14549","Nsimba Webster","LAR","WR",24,1,"WR","weighted",0.018,222,0.0305,NA,0.018,0.018,NA,-158.091468322756,616,-137.832,592,-179.512310633021,622
"14555","Gunner Olszewski","NEP","WR",24,1,"WR","weighted",4.45,197,0.429551617873652,NA,4.45,4.45,42,-153.659468322756,591,-133.4,564,-175.080310633021,598
"14558","Deonte Harris","NOS","WR",23,1,"WR","weighted",9.2,171,0.217575500770417,NA,9.2,9.2,31,-148.909468322756,565,-128.65,535,-170.330310633021,574
"14565","Diontae Spencer","DEN","WR",28,6,"WR","weighted",1.9,211,0.3005,Inf,1.9,1.9,51,-156.209468322756,605,-135.95,579,-177.630310633021,611
"14592","Olamide Zaccheaus","ATL","WR",23,1,"WR","weighted",21.25,147,0.272999999999996,NA,21.25,21.25,22,-136.859468322756,541,-116.6,502,-158.280310633021,553
"14600","Joey Slye","CAR","K",24,1,"K","weighted",111.360910006424,8,3.68266009902293,3.15391518714884,106.369321523786,113.469268895349,1,0.706626615887856,103,14.6140695243638,75,-17.9252040338489,174
"14612","Patrick Laird","MIA","RB",25,1,"RB","weighted",27.3,104,0.571004237556135,NA,27.3,27.3,13,-101.425439541864,398,-83.017,310,-127.79736089917,439
"14613","Steven Sims","WAS","WR",23,1,"WR","weighted",117.560940102569,61,1.05000706586249,47.4857350677535,65.45,154.655871886121,9,-40.5485282201874,234,-72.4,280,-24.8744387468996,203
"14618","Devlin Hodges","FA","QB",24,1,"QB","weighted",11.64,56,0.925209523809524,NA,11.64,11.64,11,-264.215987291722,644,-244.826666666667,606,-295.629104187211,656
"14654","Hale Hentges","FA","TE",24,1,"TE","weighted",12.7,100,0.301398601398599,NA,12.7,12.7,15,-111.000712183179,439,-94.2733333333333,360,-131.333677342823,450
"14777","Joe Burrow","CIN","QB",24,0,"QB","weighted",253.260235386998,22,4.95857200023852,24.4823746772526,227.34,290.087526575281,6,-22.5957519047245,191,-29.1266666666667,198,-17.1815776119303,170
"14778","Tua Tagovailoa","MIA","QB",22,0,"QB","weighted",97.8041329969522,34,39.1059171584536,52.993135689489,41.0311895096081,160.243055232558,9,-178.05185429477,622,-215.435477157059,601,-147.026048954653,508
"14779","Justin Herbert","LAC","QB",22,0,"QB","weighted",76.0963557035879,35,35.247974296939,64.1375439759697,11.76,160.197640040258,9,-199.759631588134,623,-244.706666666667,605,-147.071464146953,510
"14780","Jacob Eason","IND","QB",23,0,"QB","weighted",2.76,74,2.02,NA,2.76,2.76,13,-273.095987291722,662,-253.706666666667,631,-304.509104187211,665
"14781","Jake Fromm","BUF","QB",22,0,"QB","weighted",1.18,75,0.8985,NA,1.18,1.18,14,-274.675987291722,663,-255.286666666667,636,-306.089104187211,666
"14782","Jordan Love","GBP","QB",22,0,"QB","weighted",7.10985271172164,67,0.62824013206086,6.92379013818902,-2.618,12.8426385224274,11,-268.746134580001,655,-259.084666666667,651,-294.426465664784,653
"14783","Jalen Hurts","PHI","QB",22,0,"QB","weighted",22.6689768115942,44,0.391014329212073,28.1860170510011,-0.016,61.7018181818182,10,-253.187010480128,632,-256.482666666667,644,-245.567286005393,630
"14793","Jake Luton","JAC","QB",24,0,"QB","weighted",7.39010755801575,66,0.500121678345411,7.89821138077137,1.44,16.021345646438,11,-268.465879733707,654,-255.026666666667,635,-291.247758540773,648
"14797","D'Andre Swift","DET","RB",21,0,"RB","weighted",147.721354004703,30,4.12379934724393,27.9491378272416,124.056,190.006087671013,7,18.9959144628394,72,13.739,77,34.9087267718432,55
"14798","Zack Moss","BUF","RB",23,0,"RB","weighted",88.3815337547075,51,0.585841794658975,49.9271719847039,3.45,141.308318459302,10,-40.3439057871561,231,-106.867,453,-13.7890424398676,152
"14799","Cam Akers","LAR","RB",21,0,"RB","weighted",174.419446987476,26,13.4159382706437,21.6355435287239,150.5,203.611534422897,6,45.6940074456128,42,40.183,50,48.5141735237272,41
"14800","J.K. Dobbins","BAL","RB",22,0,"RB","weighted",111.865554701644,43,4.5351938407114,44.9359574845444,26.6,150.996293527441,9,-16.8598848402192,170,-83.717,311,-4.10106737172848,122
"14801","Eno Benjamin","ARI","RB",21,0,"RB","weighted",11.6581904761905,126,1.6008986473967,10.8425441151014,0.7,20.9991279069767,13,-117.067249065673,467,-109.617,477,-134.098232992193,459
"14802","Jonathan Taylor","IND","RB",21,0,"RB","weighted",177.678918411357,24,2.30538530361176,22.3559083690321,155.2,202.34556146789,6,48.9534788694935,37,44.883,42,47.24820056872,43
"14803","Clyde Edwards-Helaire","KCC","RB",21,0,"RB","weighted",248.432467908628,8,5.82656921317613,29.6596852437747,234.55,293.611285709921,3,119.707028366764,8,124.233,7,138.513924810751,8
"14804","Anthony McFarland","PIT","RB",21,0,"RB","weighted",53.030358316868,83,1.43035831686797,32.1052161139472,2.25,88.1342655174859,12,-75.6950812249957,317,-108.067,463,-66.963095381684,302
"14805","AJ Dillon","GBP","RB",22,0,"RB","weighted",75.6130463730756,60,1.44136232989864,5.85927780495534,67.188,82.2320639534884,11,-53.112393168788,265,-43.129,224,-72.8652969456815,314
"14806","Lamical Perine","NYJ","RB",22,0,"RB","weighted",33.8239970544919,99,3.42645151255077,21.3477965296956,7.75,55.8163457575758,13,-94.9014424873717,373,-102.567,412,-99.2810151415941,374
