"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"13637","Equanimeous St. Brown","GBP","WR",24,2,"WR","weighted",31.6402274705773,123,1.9978756572518,1.9879718568738,30.023,33.1795778364116,16,-94.98508284228,465,-76.5436666666667,368,-108.729196400621,464
"13638","Braxton Berrios","NYJ","WR",25,2,"WR","weighted",5.2,185,0.46,NA,5.2,5.2,19,-121.425310312857,579,-101.366666666667,550,-136.708774237032,575
"13639","Anthony Miller","CHI","WR",26,2,"WR","weighted",108.722451656965,47,0.705268087574666,12.5721360942118,99.1,127.343220640569,9,-17.9028586558921,174,-7.46666666666665,129,-14.5655535964628,167
"13641","Ray-Ray McCloud","PIT","WR",24,2,"WR","weighted",1.8,205,0.169661016949153,NA,1.8,1.8,19,-124.825310312857,599,-104.766666666667,572,-140.108774237032,604
"13642","Auden Tate","CIN","WR",23,2,"WR","weighted",53.134371445856,97,1.1126345545272,37.2865669157359,23.7,104.969982206406,14,-73.4909388670013,351,-82.8666666666667,413,-36.9387920306266,248
"13644","Javon Wims","CHI","WR",26,2,"WR","weighted",19.9653229571984,137,0.325662900541218,2.01085622424978,17.616,21.3643799472296,17,-106.659987355659,497,-88.9506666666667,447,-120.544394289803,494
"13645","Tre'Quan Smith","NOS","WR",24,2,"WR","weighted",65.3392445789208,86,1.90266742486889,21.6620392722024,39.7,91.6805909090909,13,-61.2860657339365,308,-66.8666666666667,308,-50.2281833279413,290
"13646","Michael Gallup","DAL","WR",24,2,"WR","weighted",133.3985799294,31,3.71757664923049,9.59036550115413,122,147.206227272727,7,6.77326961654256,88,15.4333333333333,73,5.29745303569501,91
"13647","Marcell Ateman","FA","WR",26,2,"WR","weighted",15.1,151,0.423368258859785,NA,15.1,15.1,18,-111.525310312857,523,-91.4666666666667,457,-126.808774237032,518
"13649","DaeSean Hamilton","DEN","WR",25,2,"WR","weighted",18.0305023112481,144,0.180612480739601,4.08849140882062,15.018,20.2262204892966,17,-108.594808001609,509,-91.5486666666667,458,-121.682553747736,498
"13652","Cedrick Wilson","DAL","WR",25,2,"WR","weighted",11.8461108949416,158,0.565892688841858,6.28086973143692,3.691,15.3699082568807,18,-114.779199417916,547,-102.875666666667,559,-126.538865980152,516
"13653","Robert Foster","FA","WR",26,2,"WR","weighted",14.5916055469954,153,0.707524094236568,2.85246875530653,11.666,15.2996840978593,18,-112.033704765862,527,-94.9006666666667,473,-126.609090139173,517
"13657","J'Mon Moore","FA","WR",25,2,"WR","weighted",6.068,176,0.0764999999999993,NA,6.068,6.068,19,-120.557310312857,570,-100.498666666667,540,-135.840774237032,563
"13662","Keke Coutee","HOU","WR",23,2,"WR","weighted",25.9889892141757,127,1.75467026194145,14.2786072325,16.807,34.9961380733945,17,-100.636321098682,474,-89.7596666666667,448,-106.912636163638,455
"13664","Trey Quinn","FA","WR",25,2,"WR","weighted",59.9,92,1.57945453652586,NA,59.9,59.9,14,-66.7253103128573,326,-46.6666666666667,251,-82.0087742370322,374
"13668","D.J. Chark","JAC","WR",24,2,"WR","weighted",145.869812190467,23,0.513886261357584,14.3314756031834,131.9,165.7695,6,19.2445018776097,66,25.3333333333333,61,23.8607257629677,65
"13669","Malik Turner","DAL","WR",24,2,"WR","weighted",10.9305978428351,161,0.342831278890602,6.62629764649914,6.209,14.6500643730887,19,-115.694712470022,553,-100.357666666667,539,-127.258709863944,521
"13671","Mark Andrews","BAL","TE",24,2,"TE","weighted",131.777403948465,3,6.19001917799774,9.28761239215991,120.7,144.239775454545,2,37.3592131974592,42,39.303,43,33.5764565335017,53
"13672","Mike Gesicki","MIA","TE",25,2,"TE","weighted",91.4607897546432,14,1.94173435834054,13.0736993564915,78.4,111.165996441281,4,-2.95740099636262,113,-2.997,116,0.502677520237384,102
"13674","Dallas Goedert","PHI","TE",26,2,"TE","weighted",85.6137781139687,20,5.02308522440745,14.3996584339462,69.4,105.818818181818,4,-8.80441263703713,140,-11.997,142,-4.84450073922557,128
"13675","Tyler Conklin","MIN","TE",25,2,"TE","weighted",9.86700831443689,98,0.311697136189151,4.70679248343976,5.3,14.9346947674419,9,-84.551182436569,410,-76.097,365,-95.7286241536019,420
"13676","Durham Smythe","MIA","TE",25,2,"TE","weighted",11.6834500587544,93,0.820496383024295,6.92749800810162,0.756,17.0530079155673,9,-82.7347406922514,401,-80.641,398,-93.6103110054765,414
"13678","Ian Thomas","CAR","TE",24,2,"TE","weighted",77.6575532022188,22,3.84768392379829,13.3666069393792,62,97.2838790035587,5,-16.760637548787,168,-19.397,168,-13.379439917485,157
"13679","Chris Herndon","NYJ","TE",24,2,"TE","weighted",86.4670146243066,17,0.553707009581444,12.401384252961,70.7,99.3770909090909,4,-7.95117612669924,134,-10.697,133,-11.2862280119528,153
"13680","Hayden Hurst","ATL","TE",27,2,"TE","weighted",98.4736923852748,11,2.57680113608768,9.60406568435183,83,109.600640569395,3,4.05550163426899,94,1.60299999999999,99,-1.06267835164874,112
"13718","Daniel Carlson","LVR","K",25,2,"K","weighted",89.1152936120359,32,5.33011100397827,18.5476106444265,64.7264772727273,104.983024177129,2,-21.5389897785,190,-27.0287747266948,196,-26.4114487520687,213
"13719","Eddy Pineiro","CHI","K",25,2,"K","weighted",89.4221882353951,30,0.221406285520118,20.9909690544943,62.1887517667658,105.553942502118,2,-21.2320951551407,186,-29.5665002326562,206,-25.8405304270798,210
"13722","Blake Jarwin","DAL","TE",26,3,"TE","weighted",88.8323267776097,16,2.50995410993444,8.90322000576512,80.2,101.730551601423,4,-5.58586397339616,126,-1.197,112,-8.93276731962027,143
"13724","Richie James","SFO","WR",25,2,"WR","weighted",20.2574761171032,136,0.33515458184679,9.70433346500418,14.394,26.7349447204969,17,-106.367834195754,496,-92.1726666666667,462,-115.173829516535,476
"13726","Chase Edmonds","ARI","RB",24,2,"RB","weighted",76.6606210660321,55,3.61335091066752,22.2582546271053,56.5,109.267457621066,10,-38.1552399348354,247,-42.1466666666667,236,-28.0016649255626,217
"13753","Jordan Akins","HOU","TE",28,2,"TE","weighted",41.4560481786134,43,2.49848531139835,7.11109772114514,35.1,50.4244475757576,7,-52.9621425723925,288,-46.297,248,-60.2388713452862,315
"13763","Will Dissly","SEA","TE",24,2,"TE","weighted",60.1598537983821,30,0.577537131232035,16.6010035017077,40.9,79.6355504587156,6,-34.2583369526237,228,-40.497,233,-31.0277684623282,227
"13768","Ito Smith","ATL","RB",25,2,"RB","weighted",51.8468495787583,75,0.7500505188288,22.9913341244498,25.1,79.241471357075,11,-62.9690114221091,311,-73.5466666666667,344,-58.0276511895532,311
"13772","Dalton Schultz","DAL","TE",24,2,"TE","weighted",19.7419096443038,70,0.283670881047573,13.6822421262435,6.127,35.665993883792,8,-74.676281106702,356,-75.27,355,-74.9973250372517,354
"13776","Justin Watson","TBB","WR",25,2,"WR","weighted",18.0644042225993,143,0.0992632364667614,12.1106073348445,7.5,28.9932874617737,17,-108.560906090258,508,-99.0666666666667,526,-112.915486775259,471
"13789","Jordan Wilkins","IND","RB",26,2,"RB","weighted",24.7090810014728,102,0.549870583475453,19.7058801524178,6.3,45.0543636363636,14,-90.1067799993947,440,-92.3466666666667,463,-92.2147589102645,410
"13793","Marquez Valdes-Scantling","GBP","WR",26,2,"WR","weighted",60.945680354205,91,1.69031054670748,7.09067967059707,49.7,66.5905454545455,14,-65.6796299586524,320,-56.8666666666667,274,-75.3182287824868,355
"13794","Damion Ratley","NYG","WR",25,2,"WR","weighted",14.7616579352851,152,0.316605758335182,9.03116780931459,8.128,19.6325645259939,18,-111.863652377572,526,-98.4386666666667,520,-122.276209711038,501
"13809","Russell Gage","ATL","WR",24,2,"WR","weighted",66.3246894899716,85,1.81842839636235,19.6163267569569,50.763,87.9643238434164,13,-60.3006208228857,305,-55.8036666666667,271,-53.9444503936159,298
"13814","Boston Scott","PHI","RB",25,2,"RB","weighted",89.5880252576577,45,4.01645077308513,9.31644438973656,81.1,104.607028278434,9,-25.2278357432098,203,-17.5466666666667,161,-32.6620942681941,233
"13816","Trenton Cannon","CAR","RB",26,2,"RB","weighted",3.00372265023112,139,0.204722650231124,2.70256211769498,1.078,4.52072201834862,18,-111.812138350636,524,-97.5686666666667,503,-132.74840052828,542
"13819","Jordan Thomas","FA","TE",24,2,"TE","weighted",18.1598447395301,76,1.44023798840113,8.77549472753641,12.704,26.0046666666667,8,-76.2583460114757,367,-68.693,313,-84.6586522543771,384
"13832","Jason Sanders","MIA","K",25,2,"K","weighted",94.4512345916945,28,4.06690657832513,23.487341100809,65.4217048455721,116.594360559006,2,-16.2030487988414,167,-26.33354715385,194,-14.8001123701915,168
"13846","Logan Woodside","TEN","QB",25,2,"QB","weighted",6.34977142857143,67,0.438878879426585,4.80383279892799,0.54,9.22026385224274,11,-258.485343743717,654,-243.233333333333,631,-287.514414891722,660
"13847","Ryan Izzo","NEP","TE",25,2,"TE","weighted",16.696870342772,78,0.261253904415817,2.61629509039023,14.8,18.1391424418605,8,-77.7213204082339,375,-66.597,306,-92.5241764791833,411
"13849","Ryan Nall","CHI","RB",25,2,"RB","weighted",3.9,138,0.899138674884438,NA,3.9,3.9,15,-110.915861000867,521,-94.7466666666667,472,-133.369122546628,544
"13850","Gus Edwards","BAL","RB",25,2,"RB","weighted",47.7968461895447,82,1.05127568425679,32.7099149268692,15.968,89.5463608562691,11,-67.0190148113228,330,-82.6786666666667,412,-47.7227616903591,284
"13851","Cody Hollister","TEN","WR",27,3,"WR","weighted",1.402,208,0.018,NA,1.402,1.402,19,-125.223310312857,602,-105.164666666667,574,-140.506774237032,606
"13857","Deon Yelder","KCC","TE",25,2,"TE","weighted",10.8,95,0.442972928710635,NA,10.8,10.8,9,-83.6181907510059,404,-70.597,324,-99.8633189210438,433
"13863","Byron Pringle","KCC","WR",27,2,"WR","weighted",4.9,186,0.398052388289677,NA,4.9,4.9,19,-121.725310312857,580,-101.666666666667,551,-137.008774237032,579
"13864","Greg Ward","PHI","WR",25,3,"WR","weighted",55.4717105263158,95,1.72609565638339,27.7185858225127,36.8,71.7591459074733,14,-71.1535997865415,343,-69.7666666666667,318,-70.1496283295589,342
"13868","Mike Boone","MIN","RB",25,2,"RB","weighted",32.1153832684825,93,1.23857021074336,24.9017031823074,10.237,55.7171865443425,13,-82.7004777323849,400,-88.4096666666667,441,-81.5519360022856,372
"13871","Dontrell Hilliard","FA","RB",25,2,"RB","weighted",13,118,0.695284005658138,NA,13,13,15,-101.815861000867,479,-85.6466666666667,422,-124.269122546628,510
"13873","Tim Boyle","GBP","QB",26,2,"QB","weighted",-0.071,81,0.0365,NA,-0.071,-0.071,19,-264.906115172289,668,-243.844333333333,640,-296.805678743965,671
"13877","Kaare Vedvik","FA","K",26,2,"K","weighted",-0.06,42,NA,Inf,-0.06,-0.06,5,-110.714283390536,518,-91.8152519994221,460,-131.454472929198,536
"13878","C.J. Board","NYG","WR",27,3,"WR","weighted",0.1,217,0.046,Inf,0.1,0.1,25,-126.525310312857,611,-106.466666666667,585,-141.808774237032,615
"13879","Kyle Allen","WAS","QB",24,2,"QB","weighted",29.5879284649776,40,4.22892589781328,31.9329422383845,7.58,48.1066116207951,10,-235.247186707311,627,-236.193333333333,615,-248.62806712317,632
"13880","Dan Arnold","ARI","TE",25,3,"TE","weighted",28.3601022326675,52,0.057562705904104,12.450941932232,12.6,40.9968484848485,7,-66.0580885183384,322,-68.797,316,-69.6664704361953,337
"13882","Keith Kirkwood","CAR","WR",27,2,"WR","weighted",5.896,180,0.207884437596302,NA,5.896,5.896,19,-120.729310312857,574,-100.670666666667,544,-136.012774237032,570
"13884","Vyncint Smith","NYJ","WR",24,2,"WR","weighted",16.189,147,0.329341621051244,NA,16.189,16.189,17,-110.436310312857,517,-90.3776666666667,450,-125.719774237032,512
"13890","Jason Croom","FA","TE",26,3,"TE","weighted",14.2808518896833,86,0.399949070290129,20.4567347388812,4.107,36.2605,9,-80.1373388613225,387,-77.29,370,-74.4028189210437,352
"13893","Trent Sherfield","ARI","WR",24,2,"WR","weighted",10.5725331278891,163,0.212587428480994,2.54770573261513,8.777,12.022454587156,19,-116.052777184968,555,-97.7896666666667,507,-129.886319649876,530
"13898","Greg Joseph","FA","K",26,2,"K","weighted",69.359778708134,36,2.63548530163125,37.1166777688284,45.1,91.9121772889033,2,-41.2945046824019,253,-46.6552519994221,250,-39.4822956402945,259
"13909","Brett Maher","FA","K",31,3,"K","weighted",84.4,33,4.14783541681659,NA,84.4,84.4,2,-26.2542833905359,206,-7.35525199942205,128,-46.9944729291977,282
"13910","Brandon Powell","ATL","WR",24,2,"WR","weighted",5.75905084745763,181,0.260460708782743,6.71185756702271,1,9.53543043478261,19,-120.8662594654,575,-105.566666666667,579,-132.37334380225,540
"13912","Cameron Batson","FA","WR",25,2,"WR","weighted",4.1,190,0.240000000000001,NA,4.1,4.1,20,-122.525310312857,584,-102.466666666667,556,-137.808774237032,586
"13916","Buddy Howell","HOU","RB",24,2,"RB","weighted",7.81807782101167,129,0.537045000803289,3.54729736757328,3.6,10.0227118012422,16,-106.997783179856,500,-95.0466666666667,474,-127.246410745386,520
"13919","Anthony Firkser","TEN","TE",25,2,"TE","weighted",38.3009694477086,45,1.8802464076258,11.6225269283124,27.9,52.2209302325581,7,-56.1172213032973,294,-53.497,268,-58.4423886884856,312
"13940","Johnny Mundt","LAR","TE",26,3,"TE","weighted",3.6051032357473,116,0.314603235747304,3.2852181053927,1.3,5.47779285714286,11,-90.8130875152585,443,-80.097,394,-105.185526063901,449
"13963","KhaDarel Hodge","CLE","WR",25,2,"WR","weighted",12.1726040061633,156,0.267872381802356,1.35764501987817,11.22,12.9465093167702,18,-114.452706306694,542,-95.3466666666667,478,-128.962264920262,527
"13968","Nick Mullens","SFO","QB",25,3,"QB","weighted",14.2138346462281,48,0.160843290043291,13.7971990334153,5.44,27.4444036697248,10,-250.62128052606,635,-238.333333333333,618,-269.29027507424,638
"13980","Mike Badgley","LAC","K",25,2,"K","weighted",101.295392948027,23,3.70092512246619,27.6326974298466,65.2446776506352,125.978807262505,2,-9.35889044250851,144,-26.5105743487868,195,-5.41566566669289,129
"13988","Ross Dwelley","SFO","TE",25,2,"TE","weighted",8.45384491440081,104,0.876436052366565,6.29616041587215,2.044,13.6907122093023,10,-85.964345836605,422,-79.353,387,-96.9726067117414,424
"13994","Pharaoh Brown","FA","TE",26,3,"TE","weighted",10.6870938897168,96,0.740109606067451,9.88535280098793,3.52,16.1365436046512,9,-83.731096861289,405,-77.877,372,-94.5267753163926,415
"13999","Chad Beebe","MIN","WR",26,2,"WR","weighted",13.4696640986133,155,1.40168591864143,9.79060049230894,6.6,19.05065,18,-113.155646214244,533,-99.9666666666667,534,-122.858124237032,504
"14017","Jeffery Wilson","SFO","RB",25,2,"RB","weighted",36.266915052161,90,1.25778895886649,13.0107647738325,27.3,43.8121712538226,13,-78.5489459487065,380,-71.3466666666667,329,-93.4569512928055,413
"14045","Chris Lacy","FA","WR",24,2,"WR","weighted",5.61718027734977,182,0.29368027734977,3.72998827075904,3,7.74340450310559,19,-121.008130035508,576,-103.566666666667,565,-134.165369733927,547
"14056","Kyler Murray","ARI","QB",23,1,"QB","weighted",298.538990049085,6,10.00267634063,32.8464109200989,254.1,342.184736363636,3,33.703874876796,45,10.3266666666667,78,45.4500576196716,41
"14057","Drew Lock","DEN","QB",24,1,"QB","weighted",234.35314641568,24,0.611534303379472,29.1070046204251,194.74,272.761154797281,7,-30.4819687566081,216,-49.0333333333333,258,-23.9735239466837,202
"14058","Dwayne Haskins","WAS","QB",23,1,"QB","weighted",183.440519262462,31,39.2225265805546,27.3409418230046,153.28,213.118170385507,8,-81.3945959098265,392,-90.4933333333333,451,-83.6165083584581,379
"14059","Daniel Jones","NYG","QB",23,1,"QB","weighted",251.433945343237,17,2.21583453584378,22.6595868568973,241.14,297.070576981417,6,-13.4011698290514,160,-2.63333333333333,114,0.335898237452511,103
"14062","Will Grier","CAR","QB",25,1,"QB","weighted",7.00223796033994,63,0.173827484149469,17.0695576978433,-3.38,18.5116042216359,11,-257.832877211949,650,-247.153333333333,646,-278.223074522329,641
"14063","Jarrett Stidham","NEP","QB",24,1,"QB","weighted",22.3165733333333,43,0.722995777749105,17.326535560395,2.2,33.5956788990826,10,-242.518541838955,630,-241.573333333333,627,-263.138999844882,635
"14067","Gardner Minshew","JAC","QB",24,1,"QB","weighted",243.451622963647,20,4.5679154593646,17.2278311963197,221.9,267.907335149034,6,-21.3834922086421,189,-21.8733333333333,178,-28.8273435949309,219
"14068","Ryan Finley","CIN","QB",26,1,"QB","weighted",12.1756982187212,55,1.66611726634022,2.91084641109918,9.58,15.0907339449541,11,-252.659416953567,642,-234.193333333333,608,-281.643944799011,646
"14070","David Blough","FA","QB",25,1,"QB","weighted",7.6525782414307,62,0.658108308879774,3.49310749906154,5.12,9.57820639534884,11,-257.182536930858,649,-238.653333333333,619,-287.156472348616,658
"14071","David Montgomery","CHI","RB",23,1,"RB","weighted",142.68314779929,27,7.47545854791395,35.591493380417,110.701,195.427105495211,5,27.8672867984229,55,12.0543333333333,76,58.1579829485825,32
"14072","Benny Snell","PIT","RB",22,1,"RB","weighted",65.0019414311724,63,2.03524676707367,20.0268806409664,49.7,94.7999837261468,10,-49.813919569695,276,-48.9466666666667,257,-42.4691388204814,267
"14073","Josh Jacobs","LVR","RB",22,1,"RB","weighted",224.649133718134,8,3.58367069859403,42.4508654266746,194.9,289.793497685541,3,109.833272717266,8,96.2533333333333,10,152.524375138913,4
"14074","Dexter Williams","FA","RB",23,1,"RB","weighted",0.5,152,0.22,NA,0.5,0.5,27,-114.315861000867,541,-98.1466666666667,513,-136.769122546628,576
"14075","Damien Harris","NEP","RB",23,1,"RB","weighted",76.7703639567844,54,0.974550482220067,21.9045741033527,62.1,105.413377607397,10,-38.045497044083,246,-36.5466666666667,225,-31.8557449392314,228
"14076","Trayveon Williams","CIN","RB",23,1,"RB","weighted",9.9,126,1.57,NA,9.9,9.9,16,-104.915861000867,492,-88.7466666666667,444,-127.369122546628,522
"14078","Karan Higdon","FA","RB",NA,1,"RB","weighted",0,156,0,NA,0,0,32,-114.815861000867,548,-98.6466666666667,523,-137.269122546628,582
"14079","Miles Sanders","PHI","RB",23,1,"RB","weighted",214.409935483158,12,10.6191812868509,28.3553336064121,188.7,255.585859681692,3,99.5940744822908,13,90.0533333333333,14,118.316737135063,13
"14080","Devin Singletary","BUF","RB",23,1,"RB","weighted",163.614761202257,25,13.4225611361554,47.1030711447388,126.196,232.240784312125,5,48.7989002013894,37,27.5493333333333,59,94.9716617654966,18
"14081","Myles Gaskin","MIA","RB",23,1,"RB","weighted",29.417531587057,96,0.34495110239957,16.6530718037244,17.849,39.0629053516819,14,-85.3983294138104,416,-80.7976666666667,401,-98.2062171949462,429
"14082","Bryce Love","WAS","RB",23,1,"RB","weighted",55.6660820359496,71,1.31061673583423,52.6482808125751,14.1,129.605036723268,11,-59.1497789649178,300,-84.5466666666667,418,-7.66408582336035,136
"14083","Travis Homer","SEA","RB",22,1,"RB","weighted",18.2303116147309,111,1.46748264708835,10.1823376490863,10.5,23.5587862796834,14,-96.5855493861366,468,-88.1466666666667,439,-113.710336266945,474
"14084","Elijah Holyfield","FA","RB",23,1,"RB","weighted",-2.534,160,NA,NA,-2.534,-2.534,NA,-117.349861000867,561,-101.180666666667,547,-139.803122546628,603
"14085","Tony Pollard","DAL","RB",23,1,"RB","weighted",79.8738415201109,49,1.19088363184217,16.1790924221143,58.8,98.6086414244186,10,-34.9420194807565,233,-39.8466666666667,231,-38.6604811222096,257
"14086","Justice Hill","BAL","RB",23,1,"RB","weighted",28.1224347826087,100,2.5970847580628,18.1886719455525,13.222,52.9971515151515,14,-86.6934262182587,426,-85.4246666666667,421,-84.2719710314767,383
"14087","Darrell Henderson","LAR","RB",23,1,"RB","weighted",77.862690474376,52,0.802077123309601,17.3508790421254,51.6710648067175,97.3954545454546,10,-36.9531705264914,243,-46.9756018599492,253,-39.8736680011736,261
"14093","Ryquell Armstead","JAC","RB",24,1,"RB","weighted",74.9310058830966,56,4.44948986582128,37.1699180948414,33.705,123.619084025444,10,-39.8848551177709,250,-64.9416666666667,299,-13.6500385211842,160
"14095","Ty Johnson","DET","RB",23,1,"RB","weighted",39.6,88,2.84062179506676,NA,39.6,39.6,12,-75.2158610008674,360,-59.0466666666667,279,-97.6691225466282,425
"14096","Devine Ozigbo","JAC","RB",24,1,"RB","weighted",62.4697202004421,65,1.23132262623005,24.280406000481,34.8,86.4801367044688,10,-52.3461408004253,284,-63.8466666666667,295,-50.7889858421594,292
"14097","Qadree Ollison","ATL","RB",24,1,"RB","weighted",26.341619047619,101,1.77786812888536,25.9687899374533,5.9,50.7399082568807,14,-88.4742419532484,433,-92.7466666666667,466,-86.5292142897474,392
"14098","Damarea Crockett","FA","RB",23,1,"RB","weighted",NA,NA,NA,NA,0.34,0.34,28,NA,NA,-98.3066666666667,516,-136.929122546628,577
"14101","N'Keal Harry","NEP","WR",23,1,"WR","weighted",91.2380478142763,64,2.40044533483014,20.6335509401444,50,106.952904192547,10,-35.387262498581,236,-56.5666666666667,273,-34.9558700444857,242
"14102","DK Metcalf","SEA","WR",23,1,"WR","weighted",149.341740446601,22,3.55354087393209,18.966023245497,137.7,180.225338078292,5,22.7164301337432,63,31.1333333333333,55,38.3165638412596,46
"14103","Riley Ridley","CHI","WR",24,1,"WR","weighted",31.7059922178988,122,0.36652050595649,16.6277990244733,10.73,41.3926605504587,17,-94.9193180949585,464,-95.8366666666667,484,-100.516113686574,436
"14104","A.J. Brown","TEN","WR",23,1,"WR","weighted",162.103938115581,9,1.2460792487305,12.6339767743404,149.971,179.287863636364,5,35.4786278027232,43,43.4043333333334,38,37.3790893993314,48
"14105","Marquise Brown","BAL","WR",23,1,"WR","weighted",136.562865569126,29,1.73553421063696,21.756838685388,105.5,155.937636363636,6,9.93755525626847,84,-1.06666666666668,111,14.0288621266041,80
"14106","Hakeem Butler","FA","WR",24,1,"WR","weighted",0.008,218,0.0015,NA,0.008,0.008,NA,-126.617310312857,612,-106.558666666667,586,-141.900774237032,616
"14107","JJ Arcega-Whiteside","PHI","WR",24,1,"WR","weighted",49.8077255458154,104,0.360222636430066,24.9357325874386,35,78.4921463636364,15,-76.817584767042,369,-71.5666666666667,332,-63.4166278733959,323
"14108","Greg Dortch","FA","WR",22,1,"WR","weighted",0.1,217,0.092,Inf,0.1,0.1,NA,-126.525310312857,611,-106.466666666667,585,-141.808774237032,615
"14109","Terry McLaurin","WAS","WR",25,1,"WR","weighted",145.70658695487,24,1.03372606144038,12.4255370089867,131.5,162.717722419929,6,19.0812766420125,67,24.9333333333333,62,20.8089481828966,70
"14112","Parris Campbell","IND","WR",23,1,"WR","weighted",81.9612682746657,69,1.75286028004976,24.033573457836,61.5,115.946136363636,11,-44.6640420381916,259,-45.0666666666667,245,-25.9626378733959,211
"14113","Mecole Hardman","KCC","WR",22,1,"WR","weighted",93.6381023450547,60,1.39773513393403,14.2394978870807,71.5,108.371204658385,10,-32.9872079678026,224,-35.0666666666667,222,-33.5375695786472,237
"14114","Kelvin Harmon","WAS","WR",24,1,"WR","weighted",45.7,108,0.790509502003083,NA,45.7,45.7,15,-80.9253103128573,390,-60.8666666666667,286,-96.2087742370322,422
"14118","Lil'Jordan Humphrey","FA","WR",22,1,"WR","weighted",4.58,187,0.240552388289676,NA,4.58,4.58,20,-122.045310312857,581,-101.986666666667,553,-137.328774237032,583
"14120","Gary Jennings","FA","WR",23,1,"WR","weighted",73.3,80,3.72947685965273,NA,73.3,73.3,11,-53.3253103128573,289,-33.2666666666667,215,-68.6087742370323,335
"14121","Andy Isabella","ARI","WR",24,1,"WR","weighted",38.6964612663601,118,2.67523183931795,24.7831184331563,13.3,59.6144677018634,15,-87.9288490464972,431,-93.2666666666667,468,-82.2943065351689,376
"14122","Darius Slayton","NYG","WR",23,1,"WR","weighted",119.794815927874,38,3.66728780476002,22.6605775796059,94.5,144.173914590747,8,-6.83049438498354,131,-12.0666666666667,143,2.26514035371508,97
"14123","Hunter Renfrow","LVR","WR",25,1,"WR","weighted",96.4658297472959,59,3.46631944014229,24.1804923361323,66.7,124.79396797153,10,-30.1594805655614,214,-39.8666666666667,232,-17.114806265502,178
"14124","KeeSean Johnson","ARI","WR",24,1,"WR","weighted",18.799406614786,141,0.571704503486359,11.0431915001747,6.695,26.1728759894459,17,-107.825903698071,504,-99.8716666666667,532,-115.735898247586,479
"14125","Miles Boykin","BAL","WR",24,1,"WR","weighted",58.0303513119534,94,3.11606690179108,15.3228986325532,41.9,71.9890913043478,14,-68.594959000904,336,-64.6666666666667,298,-69.9196829326844,339
"14126","Preston Williams","MIA","WR",23,1,"WR","weighted",107.810480435833,49,0.913980211579272,22.0844404530222,82.3,131.794039145907,9,-18.8148298770246,177,-24.2666666666667,187,-10.1147350911248,148
"14127","Jakobi Meyers","NEP","WR",24,1,"WR","weighted",44.5256967741936,110,0.328919763925761,10.6946842703239,34.52,53.7228238434164,15,-82.0996135386638,395,-72.0466666666667,335,-88.1859503936159,395
"14136","Deebo Samuel","SFO","WR",24,1,"WR","weighted",127.854528163301,34,0.361972924740485,20.6819729170291,100.6,150.060142348754,7,1.2292178504438,102,-5.96666666666665,122,8.15136811172221,86
"14137","Noah Fant","DEN","TE",23,1,"TE","weighted",95.8392368484273,13,5.00594996360779,11.9909481804838,82.091,109.985152492669,3,1.42104609742141,101,0.693999999999988,103,-0.678166428375135,107
"14138","T.J. Hockenson","DET","TE",23,1,"TE","weighted",86.1777307110439,18,0.546399394856309,14.2873999830732,71.1,107.683238434164,4,-8.24046003996196,138,-10.297,132,-2.98008048688006,122
"14140","Jace Sternberger","GBP","TE",24,1,"TE","weighted",59.8372667068031,31,0.959640881708154,17.8743933966335,38.2,78.7635587188612,6,-34.5809240442027,232,-43.197,238,-31.8997602021825,229
"14141","Irv Smith Jr.","MIN","TE",22,1,"TE","weighted",63.119953605648,27,2.115136151325,17.3350151391062,40.3,85.3291363636364,6,-31.2982371453578,221,-41.097,235,-25.3341825574074,206
"14142","Kaden Smith","NYG","TE",23,1,"TE","weighted",20.8681904761905,67,0.599553326364965,13.8850803721881,11.3,33.9839449541284,8,-73.5500002748154,352,-70.097,321,-76.6793739669153,360
"14143","Dawson Knox","BUF","TE",24,1,"TE","weighted",73.1351092073706,24,5.5978152083792,12.1626649020058,58.9,88.5027402135231,5,-21.2830815436352,187,-22.497,182,-22.1605787075206,200
"14144","Isaac Nauta","FA","TE",23,1,"TE","weighted",1.8,125,0.976,NA,1.8,1.8,11,-92.6181907510059,457,-79.597,390,-108.863318921044,465
"14145","Caleb Wilson","FA","TE",24,1,"TE","weighted",0.2,127,0.1,Inf,0.2,0.2,14,-94.2181907510058,461,-81.197,407,-110.463318921044,468
"14146","Drew Sample","CIN","TE",24,1,"TE","weighted",19.2301884057971,72,0.153161939169777,11.9882148673017,8.2,32.7336363636364,8,-75.1880023452088,358,-73.197,341,-77.9296825574074,363
"14195","Kahale Warring","HOU","TE",23,1,"TE","weighted",14.9732267732268,83,0.207759756587546,12.6092811858199,1.2,24.9198333333333,8,-79.4449639777791,382,-80.197,395,-85.7434855877104,388
"14208","Diontae Johnson","PIT","WR",24,1,"WR","weighted",113.784579887419,43,1.45035948208849,16.1531705933873,95.1,133.970480427046,8,-12.8407304254385,156,-11.4666666666667,139,-7.93829380998599,138
"14223","Alexander Mattison","MIN","RB",22,1,"RB","weighted",88.2154853645636,46,6.6222306082675,18.1230433574988,74.2,115.43259835135,9,-26.6003756363039,210,-24.4466666666667,188,-21.8365241952781,194
